,id,title,body,tags
189,70201455,How to perform graph traversal along multiple paths,"<h3>Problem Introduction</h3>
I have a list of graph edges with fromNodes, toNodes, and the edge properties (edgeType and edgeLength) in a SQL table.
My goal is to find all yellow edges and then build paths through the graph consisting of all connected blue edges (starting with each yellow edge).
I implemented the following for this discussion:
<a href=""https://i.stack.imgur.com/q9BrW.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/q9BrW.png"" alt=""Example Graph"" /></a>
<strong>STEP 1</strong> So first I want to find all yellow edges, that's easy:
<pre class=""lang-sql prettyprint-override""></pre>
Now we have all of the yellow edges 1,4,6,9,15<br />
<a href=""https://i.stack.imgur.com/kr3yk.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/kr3yk.png"" alt=""Query To Find All Yellow Edges"" /></a>
<strong>STEP 2</strong>
Find all the blue edges, okay no problem
<pre class=""lang-sql prettyprint-override""><code>WITH
  YellowEdges AS
  (SELECT EdgeId, FromNodeID, ToNodeID,EdgeType,EdgeLength,array_append(GraphNetwork.EDGES,GraphNetwork.EdgeId) AS EdgePathArray
     FROM GraphNetwork
  WHERE EdgeType = 3
  ),
  BlueEdges AS 
  (SELECT *
  FROM GraphNetwork
  WHERE EdgeType = 2
  )

SELECT *
FROM BlueEdges
</code></pre>
<a href=""https://i.stack.imgur.com/njbA5.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/njbA5.png"" alt=""Blue Edges"" /></a>
<strong>STEP 3</strong> Find all blue edges that lead to yellow edges and perform a left join, adding both yellow edges and blue edges to a column of arrays called edge path array
<pre class=""lang-sql prettyprint-override""><code>WITH
  YellowEdges AS
  (SELECT EdgeId, FromNodeID, ToNodeID,EdgeType,EdgeLength,array_append(GraphNetwork.EDGES,GraphNetwork.EdgeId) AS EdgePathArray
     FROM GraphNetwork
  WHERE EdgeType = 3
  ),
  BlueEdges AS 
  (SELECT *
  FROM GraphNetwork
  WHERE EdgeType = 2
  ),
  EdgePathTable AS
  (SELECT *
  FROM (
    SELECT BlueEdges.EdgeId, BlueEdges.FromNodeID, BlueEdges.ToNodeID,BlueEdges.EdgeType,BlueEdges.EdgeLength,array_append(YellowEdges.EdgePathArray,BlueEdges.EdgeId) AS EdgePathArray
    FROM YellowEdges
    LEFT JOIN BlueEdges
    ON YellowEdges.EdgeId &lt;&gt; BlueEdges.EdgeId 
    AND YellowEdges.FromNodeID = BlueEdges.ToNodeID 
       ) AS unnamedTable
  )
  
SELECT * 
FROM EdgePathTable
</code></pre>
<a href=""https://i.stack.imgur.com/U3xrX.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/U3xrX.png"" alt=""First Iteration On Path"" /></a>
<strong>Step 4</strong> Now find all blue edges that connect to the blue edges we identified previously and add these to the path (Make sure that new edges have not been previously traversed as part of this path (to avoid circular paths)
<pre class=""lang-sql prettyprint-override""><code>WITH
  YellowEdges AS
  (SELECT EdgeId, FromNodeID, ToNodeID,EdgeType,EdgeLength,array_append(GraphNetwork.EDGES,GraphNetwork.EdgeId) AS EdgePathArray
     FROM GraphNetwork
  WHERE EdgeType = 3
  ),
  BlueEdges AS 
  (SELECT *
  FROM GraphNetwork
  WHERE EdgeType = 2
  ),
  EdgePathTable AS
  (SELECT *
  FROM (
    SELECT BlueEdges.EdgeId, BlueEdges.FromNodeID, BlueEdges.ToNodeID,BlueEdges.EdgeType,BlueEdges.EdgeLength,array_append(YellowEdges.EdgePathArray,BlueEdges.EdgeId) AS EdgePathArray
    FROM YellowEdges
    LEFT JOIN BlueEdges
    ON YellowEdges.EdgeId &lt;&gt; BlueEdges.EdgeId 
    AND YellowEdges.FromNodeID = BlueEdges.ToNodeID 
       ) AS unnamedTable
  )

SELECT *
FROM (SELECT EdgePathTable_iteration2.EdgeId, EdgePathTable_iteration2.FromNodeID, EdgePathTable_iteration2.ToNodeID,EdgePathTable_iteration2.EdgeType,EdgePathTable_iteration2.EdgeLength,array_append(EdgePathTable.EdgePathArray,EdgePathTable_iteration2.EdgeId) AS EdgePathArray
FROM EdgePathTable
LEFT JOIN BlueEdges AS EdgePathTable_iteration2
ON EdgePathTable_iteration2.EdgeId &lt;&gt; any(EdgePathTable.EdgePathArray) 
AND EdgePathTable.FromNodeID = EdgePathTable_iteration2.ToNodeID) AS EdgePathTable
</code></pre>
<a href=""https://i.stack.imgur.com/krWyg.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/krWyg.png"" alt=""Add Next Set of Blue Edges"" /></a>
<strong>STEP 5</strong> Repeat step 4 until some condition is met i(e perform x iterations, or you have reached the end of each path).
<em><strong>Okay so here is where I am stuck.</strong></em> I've looked into a few potential options, Recursive CTE, recursive function call, function call in a while loop, or maybe just repeating this query in a while loop.
I'm not sure which of these if any would allow me to do what I want:
<ol>
<li>The recursive CTE I'm not sure would work since it relies on union and it seems to not be possible to implement with left join. I did find some tree traversal examples, but in each case it was limited to starting with a single edge, I'm assuming that is a limitation of that method since union expands the number of rows not the number of columns. I need a method that allows me to traverse multiple edges like what I've started to do here. When I eventually get this working I will port this to our actual database which probably has 100,000-1,000,000 of these edges
</li>
<li>The functional call options seem tricky because it seems like you can't pass a table to a function (but you can pass a table like thing or something but still I haven't been able to figure that out)
</li>
<li>I like the idea of just repeating this query in a while loop but I haven't been able to find understandable documentation on how to do a while loop in a PostgreSQL query. I haven't been able to implement even a basic while loop in a query on SQL fiddle.
</li>
</ol>
Here's the fiddle link to the example up to step 4:
<a href=""http://sqlfiddle.com/#!17/2a341d/1"" rel=""nofollow noreferrer"">http://sqlfiddle.com/#!17/2a341d/1</a>
Or else you can find the example code below. I've been stuck on this for a bit now and would really appreciate some help.
<pre class=""lang-sql prettyprint-override""><code>CREATE TABLE GraphNetwork 
(
    EdgeId INT primary key,
    FromNodeID INT,  
    ToNodeID INT,
    EdgeType INT,
    EdgeLength INT,
    EDGES INT[]
);

INSERT INTO GraphNetwork (EdgeId, FromNodeID, ToNodeID, EdgeType, EdgeLength)
VALUES
    (1,2,1,3,10),
    (2,3,2,2,50),
    (3,4,3,2,40),
    (4,5,4,3,15),
    (5,5,16,2,60),
    (6,4,5,3,20),
    (7,3,4,2,80),
    (8,2,3,2,25),
    (9,7,6,3,5),
    (10,8,7,2,20),
    (11,9,8,2,35),
    (12,7,9,2,10),
    (13,10,9,2,10),
    (14,11,10,1,15),
    (15,13,12,3,25),
    (16,14,13,2,25),
    (17,15,14,1,30)
;
</code></pre>
<pre class=""lang-sql prettyprint-override""><code>WITH YellowEdges AS
(
    SELECT 
        EdgeId, FromNodeID, ToNodeID, EdgeType, EdgeLength,
        array_append(GraphNetwork.EDGES, GraphNetwork.EdgeId) AS EdgePathArray
    FROM 
        GraphNetwork
    WHERE 
        EdgeType = 3
),
BlueEdges AS 
(
    SELECT *
    FROM GraphNetwork
    WHERE EdgeType = 2
),
EdgePathTable AS
( 
    SELECT *
    FROM 
        (SELECT 
             BlueEdges.EdgeId, BlueEdges.FromNodeID, BlueEdges.ToNodeID,
             BlueEdges.EdgeType, BlueEdges.EdgeLength,
             array_append(YellowEdges.EdgePathArray, BlueEdges.EdgeId) AS EdgePathArray
         FROM 
             YellowEdges
         LEFT JOIN 
             BlueEdges ON YellowEdges.EdgeId &lt;&gt; BlueEdges.EdgeId 
                       AND YellowEdges.FromNodeID = BlueEdges.ToNodeID 
        ) AS unnamedTable
)
SELECT *
FROM 
    (SELECT 
         EdgePathTable_iteration2.EdgeId, 
         EdgePathTable_iteration2.FromNodeID, 
         EdgePathTable_iteration2.ToNodeID,
         EdgePathTable_iteration2.EdgeType,
         EdgePathTable_iteration2.EdgeLength,
         array_append(EdgePathTable.EdgePathArray, EdgePathTable_iteration2.EdgeId) AS EdgePathArray
     FROM 
         EdgePathTable
     LEFT JOIN 
         BlueEdges AS EdgePathTable_iteration2 ON EdgePathTable_iteration2.EdgeId &lt;&gt; ANY(EdgePathTable.EdgePathArray) 

                                               AND EdgePathTable.FromNodeID = EdgePathTable_iteration2.ToNodeID) AS EdgePathTable
</code></pre
Now we have all of the yellow edges 1,4,6,9,15<br />
<a href=""https://i.stack.imgur.com/kr3yk.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/kr3yk.png"" alt=""Query To Find All Yellow Edges"" /></a>
<strong>STEP 2</strong>
Find all the blue edges, okay no problem
<pre class=""lang-sql prettyprint-override""><code>WITH
  YellowEdges AS
  (SELECT EdgeId, FromNodeID, ToNodeID,EdgeType,EdgeLength,array_append(GraphNetwork.EDGES,GraphNetwork.EdgeId) AS EdgePathArray
     FROM GraphNetwork
  WHERE EdgeType = 3
  ),
  BlueEdges AS 
  (SELECT *
  FROM GraphNetwork
  WHERE EdgeType = 2
  )

SELECT *
FROM BlueEdges
</code></pre>
<a href=""https://i.stack.imgur.com/njbA5.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/njbA5.png"" alt=""Blue Edges"" /></a>
<strong>STEP 3</strong> Find all blue edges that lead to yellow edges and perform a left join, adding both yellow edges and blue edges to a column of arrays called edge path array
<pre class=""lang-sql prettyprint-override""><code>WITH
  YellowEdges AS
  (SELECT EdgeId, FromNodeID, ToNodeID,EdgeType,EdgeLength,array_append(GraphNetwork.EDGES,GraphNetwork.EdgeId) AS EdgePathArray
     FROM GraphNetwork
  WHERE EdgeType = 3
  ),
  BlueEdges AS 
  (SELECT *
  FROM GraphNetwork
  WHERE EdgeType = 2
  ),
  EdgePathTable AS
  (SELECT *
  FROM (
    SELECT BlueEdges.EdgeId, BlueEdges.FromNodeID, BlueEdges.ToNodeID,BlueEdges.EdgeType,BlueEdges.EdgeLength,array_append(YellowEdges.EdgePathArray,BlueEdges.EdgeId) AS EdgePathArray
    FROM YellowEdges
    LEFT JOIN BlueEdges
    ON YellowEdges.EdgeId &lt;&gt; BlueEdges.EdgeId 
    AND YellowEdges.FromNodeID = BlueEdges.ToNodeID 
       ) AS unnamedTable
  )
  
SELECT * 
FROM EdgePathTable
</code></pre>
<a href=""https://i.stack.imgur.com/U3xrX.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/U3xrX.png"" alt=""First Iteration On Path"" /></a>
<strong>Step 4</strong> Now find all blue edges that connect to the blue edges we identified previously and add these to the path (Make sure that new edges have not been previously traversed as part of this path (to avoid circular paths)
<pre class=""lang-sql prettyprint-override""><code>WITH
  YellowEdges AS
  (SELECT EdgeId, FromNodeID, ToNodeID,EdgeType,EdgeLength,array_append(GraphNetwork.EDGES,GraphNetwork.EdgeId) AS EdgePathArray
     FROM GraphNetwork
  WHERE EdgeType = 3
  ),
  BlueEdges AS 
  (SELECT *
  FROM GraphNetwork
  WHERE EdgeType = 2
  ),
  EdgePathTable AS
  (SELECT *
  FROM (
    SELECT BlueEdges.EdgeId, BlueEdges.FromNodeID, BlueEdges.ToNodeID,BlueEdges.EdgeType,BlueEdges.EdgeLength,array_append(YellowEdges.EdgePathArray,BlueEdges.EdgeId) AS EdgePathArray
    FROM YellowEdges
    LEFT JOIN BlueEdges
    ON YellowEdges.EdgeId &lt;&gt; BlueEdges.EdgeId 
    AND YellowEdges.FromNodeID = BlueEdges.ToNodeID 
       ) AS unnamedTable
  )

SELECT *
FROM (SELECT EdgePathTable_iteration2.EdgeId, EdgePathTable_iteration2.FromNodeID, EdgePathTable_iteration2.ToNodeID,EdgePathTable_iteration2.EdgeType,EdgePathTable_iteration2.EdgeLength,array_append(EdgePathTable.EdgePathArray,EdgePathTable_iteration2.EdgeId) AS EdgePathArray
FROM EdgePathTable
LEFT JOIN BlueEdges AS EdgePathTable_iteration2
ON EdgePathTable_iteration2.EdgeId &lt;&gt; any(EdgePathTable.EdgePathArray) 
AND EdgePathTable.FromNodeID = EdgePathTable_iteration2.ToNodeID) AS EdgePathTable
</code></pre>
<a href=""https://i.stack.imgur.com/krWyg.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/krWyg.png"" alt=""Add Next Set of Blue Edges"" /></a>
<strong>STEP 5</strong> Repeat step 4 until some condition is met i(e perform x iterations, or you have reached the end of each path).
<em><strong>Okay so here is where I am stuck.</strong></em> I've looked into a few potential options, Recursive CTE, recursive function call, function call in a while loop, or maybe just repeating this query in a while loop.
I'm not sure which of these if any would allow me to do what I want:
<ol>
<li>The recursive CTE I'm not sure would work since it relies on union and it seems to not be possible to implement with left join. I did find some tree traversal examples, but in each case it was limited to starting with a single edge, I'm assuming that is a limitation of that method since union expands the number of rows not the number of columns. I need a method that allows me to traverse multiple edges like what I've started to do here. When I eventually get this working I will port this to our actual database which probably has 100,000-1,000,000 of these edges
</li>
<li>The functional call options seem tricky because it seems like you can't pass a table to a function (but you can pass a table like thing or something but still I haven't been able to figure that out)
</li>
<li>I like the idea of just repeating this query in a while loop but I haven't been able to find understandable documentation on how to do a while loop in a PostgreSQL query. I haven't been able to implement even a basic while loop in a query on SQL fiddle.
</li>
</ol>
Here's the fiddle link to the example up to step 4:
<a href=""http://sqlfiddle.com/#!17/2a341d/1"" rel=""nofollow noreferrer"">http://sqlfiddle.com/#!17/2a341d/1</a>
Or else you can find the example code below. I've been stuck on this for a bit now and would really appreciate some help.
<pre class=""lang-sql prettyprint-override""><code>CREATE TABLE GraphNetwork 
(
    EdgeId INT primary key,
    FromNodeID INT,  
    ToNodeID INT,
    EdgeType INT,
    EdgeLength INT,
    EDGES INT[]
);

INSERT INTO GraphNetwork (EdgeId, FromNodeID, ToNodeID, EdgeType, EdgeLength)
VALUES
    (1,2,1,3,10),
    (2,3,2,2,50),
    (3,4,3,2,40),
    (4,5,4,3,15),
    (5,5,16,2,60),
    (6,4,5,3,20),
    (7,3,4,2,80),
    (8,2,3,2,25),
    (9,7,6,3,5),
    (10,8,7,2,20),
    (11,9,8,2,35),
    (12,7,9,2,10),
    (13,10,9,2,10),
    (14,11,10,1,15),
    (15,13,12,3,25),
    (16,14,13,2,25),
    (17,15,14,1,30)
;
</code></pre>
<pre class=""lang-sql prettyprint-override""><code>WITH YellowEdges AS
(
    SELECT 
        EdgeId, FromNodeID, ToNodeID, EdgeType, EdgeLength,
        array_append(GraphNetwork.EDGES, GraphNetwork.EdgeId) AS EdgePathArray
    FROM 
        GraphNetwork
    WHERE 
        EdgeType = 3
),
BlueEdges AS 
(
    SELECT *
    FROM GraphNetwork
    WHERE EdgeType = 2
),
EdgePathTable AS
( 
    SELECT *
    FROM 
        (SELECT 
             BlueEdges.EdgeId, BlueEdges.FromNodeID, BlueEdges.ToNodeID,
             BlueEdges.EdgeType, BlueEdges.EdgeLength,
             array_append(YellowEdges.EdgePathArray, BlueEdges.EdgeId) AS EdgePathArray
         FROM 
             YellowEdges
         LEFT JOIN 
             BlueEdges ON YellowEdges.EdgeId &lt;&gt; BlueEdges.EdgeId 
                       AND YellowEdges.FromNodeID = BlueEdges.ToNodeID 
        ) AS unnamedTable
)
SELECT *
FROM 
    (SELECT 
         EdgePathTable_iteration2.EdgeId, 
         EdgePathTable_iteration2.FromNodeID, 
         EdgePathTable_iteration2.ToNodeID,
         EdgePathTable_iteration2.EdgeType,
         EdgePathTable_iteration2.EdgeLength,
         array_append(EdgePathTable.EdgePathArray, EdgePathTable_iteration2.EdgeId) AS EdgePathArray
     FROM 
         EdgePathTable
     LEFT JOIN 
         BlueEdges AS EdgePathTable_iteration2 ON EdgePathTable_iteration2.EdgeId &lt;&gt; ANY(EdgePathTable.EdgePathArray) 

                                               AND EdgePathTable.FromNodeID = EdgePathTable_iteration2.ToNodeID) AS EdgePathTable
</code></pre>",sql|postgresql
190,70230858,I have issue with CREATE TABLE and then INSERT you table,"I have issue width CREATE TABLE and then INSERT you table.
This is what I want to do. CREATE TABLE LIKE and then INSERT SELECT * FROM.
I be creating multiple tables at the same time. I will be using a table like sample table to create the tables. Then editing the new tables in the future.
This Sample table.
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th style=""text-align: left;"">id</th>
<th style=""text-align: center;"">old_data</th>
<th style=""text-align: right;"">new_data</th>
</tr>
</thead>
<tbody>
<tr>
<td style=""text-align: left;"">1</td>
<td style=""text-align: center;"">pool_00</td>
<td style=""text-align: right;"">pool_01</td>
</tr>
<tr>
<td style=""text-align: left;"">2</td>
<td style=""text-align: center;"">pool_00</td>
<td style=""text-align: right;"">pool_02</td>
</tr>
</tbody>
</table>
</div>
This is MySQL code I’m having issues with.

This is the error I get.
Error
SQL query:
CREATE TABLE <code>new_data</code> LIKE <code>old_data</code>
MySQL said: Documentation
#1146 - Table 'oerpn_survivor_us.old_data' doesn't exist.
<strong>I run this MySQL code and it works.</strong>
<pre><code>CREATE TABLE pool_01 LIKE pool_00; 
INSERT pool_01 SELECT * FROM pool_00;

CREATE TABLE pool_02 LIKE pool_00; 
INSERT pool_02 SELECT * FROM pool_00;
</code></pre>
Thank you for your help.",mysql
191,70120416,enable replication in another aws region using terraform for postgresql db,"currently we have PostgreSQL and we need to enable the setting of  &quot;enable replication in another AWS region&quot; in rds which means RDS cross region backup not a read replica.
Currently in terraform rds module there no argument to enable this setting.
could someone help on how to enable this setting.
Thanks In advancetly we have PostgreSQL and we need to enable the setting of  &quot;enable replication in another AWS region&quot; in rds which means RDS cross region backup not a read replica.
Currently in terraform rds module there no argument to enable this setting.
could someone help on how to enable this setting.
Thanks In advancently we have PostgreSQL and we need to enable the setting of  &quot;enable replication in another AWS region&quot; in rds which means RDS cross region backup not a read replica.
Currently in terraform rds module there no argument to enable this setting.
could someone help on how to enable this setting.
Thanks In advancetly we have PostgreSQL and we need to enable the setting of  &quot;enable replication in another AWS region&quot; in rds which means RDS cross region backup not a read replica.
Currently in terraform rds module there no argument to enable this setting.
could someone help on how to enable this setting.
Thanks In advance.",postgresql
192,70298854,MYSQL create unique id according to another column (which is a foreign key),"In a DB there's a table called  which looks like this:

And then another table called <code>words</code> which should look like this
<pre><code>Deck ID | Word ID | Text
-------------------------------
1       | 1       | Cat
2       | 1       | Elephant
1       | 2       | Dog
1       | 3       | Elephant
3       | 1       | Shark
</code></pre>
So basically this table should have a Foreign Key which points to the deck and then a key which is set to auto-increment according to the foreign key. Also, note that the ID of this table would be the combination of <code>Deck Id</code> and <code>Word Id</code>. Is this possible in MYSQL 8?
Basically what I have is this:
<pre><code>CREATE TABLE my_db.words (
    deck_id INT,
    text VARCHAR(100),
    FOREIGN KEY(deck_id) REFERENCES decks(id)
);
</code></pre>
But no idea how to create this auto-increment field.
Not sure if it's important but the text column should have no effect whatsoever in the result of this generated ID.",mysql
193,70108680,how to use MySQL key_len in explain statement to defined whether a sql is fast or not?,"<blockquote>
The key_len column indicates the length of the key that MySQL decided to use.
</blockquote>
MySQL's docs mantion this. but i don't figure out how to use this statement to defined a sql is fast or not. the smaller key_len, the faster sql it is(please forgive my english grammarT_T)? and how it works?
expect for your answerquote>
The key_len column indicates the length of the key that MySQL decided to use.
</blockquote>
MySQL's docs mantion this. but i don't figure out how to use this statement to defined a sql is fast or not. the smaller key_len, the faster sql it is(please forgive my english grammarT_T)? and how it works?
expect for your answerkquote>
The key_len column indicates the length of the key that MySQL decided to use.
</blockquote>
MySQL's docs mantion this. but i don't figure out how to use this statement to defined a sql is fast or not. the smaller key_len, the faster sql it is(please forgive my english grammarT_T)? and how it works?
expect for your answerquote>
The key_len column indicates the length of the key that MySQL decided to use.
</blockquote>
MySQL's docs mantion this. but i don't figure out how to use this statement to defined a sql is fast or not. the smaller key_len, the faster sql it is(please forgive my english grammarT_T)? and how it works?
expect for your answer.",mysql
194,70115341,Number of Accounts That Did Not Stream (MYSQL via Leetcode),"Question

In table Subscriptions, account_id is the primary key column for this table.
Each row of this table indicates the start and end dates of an account's subscription.
Note that always start_date &lt; end_date.
<pre><code>+-------------+------+
| Column Name | Type |
+-------------+------+
| session_id  | int  |
| account_id  | int  |
| stream_date | date |
+-------------+------+
</code></pre>
In table streams, session_id is the primary key column for this table.
account_id is a foreign key from the Subscriptions table.
Each row of this table contains information about the account and the date associated with a stream session.
Write an SQL query to report the number of accounts that bought a subscription in 2021 but did not have any stream session.
Can someone please help me to identify what is wrong with my following code? I don't wish to use year = 2021 but want to use exact dates. Please help.
<pre><code>with temp1 as
(
select account_id
from Subscriptions sb
where start_date &gt;= 2021-01-01 and end_date &lt;= 2021-12-31
and account_id not in (select distinct(account_id)
                              from streams
                              where stream_date &gt;= 2021-01-01 and stream_date &lt;= 2021-12-31 ))
select count(account_id) as accounts_count
from temp1;
</code></pre>",mysql
195,70090246,Get the most recent record by date in mysql,"I have a table in which I store a code, a price, and a date.
Code is type varchar,
price is type float (yes, I know it is better to store it as Double),
date is type date

so,
<pre><code>insert into prices (code,price,date) values
('ADV000001','2.1','2021-02-03'),
('ADV000001','0.3','2021-11-22'),
('ADV000001','20.0','2021-11-23'),
('ADV000001','31.4','2017-01-11'),
('ADV000001','99.99','2012-12-09'),
('ADV000123','31.4','2017-04-21'),
('ADV000123','0.4','2016-12-02'),
('ADV000123','31','2012-11-06'),
('ADV000991','3','2000-01-15'),
('ADV000991','1.4','2004-01-13'),
('ADV000991','0.9','2011-01-30'),
('ADV000991','12','2017-01-23'),
('ADV000991','854.82','2004-04-30'),
('ADV000991','231.11','2009-04-15'),
('ADV000991','242.66','2021-04-09'),
('ADV000912','111.1','2021-01-11'),
('ADV000912','1.4','2020-01-11'),
('ADV031242','75.48','2019-03-11'),
('ADV031242','231.42','2019-07-11'),
('ADV011912','1324.11','1994-11-11'),
('ADV000112','685.04','1993-06-11'),
('ADV000777','757.54','2001-06-11'),
('ADV000777','221.74','2002-09-11'),
('ADV000777','1352.12','2012-04-11'),
('ADV000215','856.81','2011-12-11'),
('ADV000202','511.99','2011-11-11')
</code></pre>
I try to make this select, but it doesn't work very well, it brings the correct date, however it brings me any price, not the correct one!!!!
<pre><code>SELECT 
code, price, date 
FROM 
prices 
WHERE 
date = (SELECT MAX(date) FROM prices) 
</code></pre>
the result:
<pre><code>code       price    date
ADV000001   0.3    2021-11-23
</code></pre>
Ideally, it should show each code with its respective prices and the most recent date.
<pre><code>code           price    date
ADV000001      20       2021-11-23
ADV000123      31.4     2017-04-21
ADV000991    242.66     2021-04-09
...          ...          ... 
</code></pre>
Any ideas? maybe a sub-consult? a group by sentence not work!
The MYSQL MAX() function doesn't seem to work, it doesn't group by codes and only brings me one record.
Here is the link where you can quickly ask your queries, I would appreciate it.
<a href=""https://dbfiddle.uk/?rdbms=mysql_8.0&amp;fiddle=e1a1805934099cfbaed5b421e7021ad7"" rel=""nofollow noreferrer"">dbfiddle.uk</a>",mysql
196,70144182,Return nodes with only one specified relationship,"i have a graph like this:
<a href=""https://i.stack.imgur.com/YkZLK.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/YkZLK.png"" alt=""enter image description here"" /></a>
What i wanna do, is to return actors, which only played in one specified film.
So for example if I  pass an Iron Man 2 id, it should  return only Robert Downey. Scarlett Johansson is skipped because she has played in 3 films, and also she has a &quot;IS_FRIEND_WITH&quot; relationship.
This code which i wrote, return all the actors that played in film of 

If Iron Man 2 would be of Id = 11 it would return Scarlett and Robert Downey. I just want it to return only Robert Downey.",neo4j|cypher
197,70279005,Get bytes queried for entire BigQuery project history,"In our <strong>Project History</strong> tab, we have hundreds of queries from our daily analytics pipelines. I am working on a review of our BigQuery billing and analyzing the cost of queries here seems like the place to start.
<a href=""https://i.stack.imgur.com/mvBkO.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/mvBkO.png"" alt=""enter image description here"" /></a>
However, there is no column for bytes processed or for cost. We can click the ... to show job details with billing, but this is not efficient or useful for assessing costs of hundreds of queries.
The accepted answer <a href=""https://stackoverflow.com/questions/60570745/is-it-possible-to-retrieve-full-query-history-and-correlate-its-cost-in-google-b"">Is it possible to retrieve full query history and correlate its cost in google bigquery?</a>, which is:

This is not so helpful. I've run this query for our project and for some reason it only shows a handful of queries for the last month, despite our pipelines running hundreds of queries daily. I've even removed the <code>project_id</code> and <code>email</code> filters to ensure that I was not filtering away results, and still only a handful of queries...
How can I get the cost / bytes queried for all queries in the Project History tab? Any why might the majority of our queries be missing from the <code>JOB_BY_PROJECT</code> query?",google-bigquery
198,70290076,Select all values for given key from JSON array column,"I have a  array column, <code>foo</code>:

I would like to select into an array all <code>a</code> values for each JSON element in the column. For instance:
<pre><code>['my_key_type']
['my_other_key_type']
[]
['my_key_type','my_other_key_type']
</code></pre>
I was initially pursuing <code>json_object_keys</code>, but that doesn't seem to accomplish what I'm actually after, and it doesn't work on an array type. I have not found a function in <a href=""https://www.postgresql.org/docs/9.5/functions-json.html"" rel=""nofollow noreferrer"">the documentation</a> that seems to accomplish what I'm after.",postgresql
199,70179189,postgres is not in the sudoers file. This incident will be reported,"If the error occurs when trying to create PostgreSql Role This error occurs because you are inside the postgresql.
You need to change to root user, for that you need to type in the terminal,
<strong>su root</strong>
Next run the command,
<strong>sudo -u postgres createuser --interactive</strong error occurs when trying to create PostgreSql Role This error occurs because you are inside the postgresql.
You need to change to root user, for that you need to type in the terminal,
<strong>su root</strong>
Next run the command,
<strong>sudo -u postgres createuser --interactive</stronge error occurs when trying to create PostgreSql Role This error occurs because you are inside the postgresql.
You need to change to root user, for that you need to type in the terminal,
<strong>su root</strong>
Next run the command,
<strong>sudo -u postgres createuser --interactive</strong error occurs when trying to create PostgreSql Role This error occurs because you are inside the postgresql.
You need to change to root user, for that you need to type in the terminal,
<strong>su root</strong>
Next run the command,
<strong>sudo -u postgres createuser --interactive</strong>",postgresql
