id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
1301120,"Empty ""Groups"" in People Picker Navigation Controller","<p>I'm using the standard People Picker Navigation Controller to let users associate one of their contacts with one of my objects. </p>

<p>It presents itself as a long list of ALL contacts. </p>

<p>The back button (top left) says ""Groups"" but when clicked on it shows an empty screen 
even when there are many Groups in the user's address book. </p>

<p>I've read through the docs and can't seem to find how to populate the Groups area.</p>

<p>Here's how I present the people picker. Fairly standard:</p>

<pre><code>- (IBAction)showPicker:(id)sender {
    ABPeoplePickerNavigationController *picker = [[ABPeoplePickerNavigationController alloc] init];
    picker.peoplePickerDelegate = self;

    [self presentModalViewController:picker animated:YES];
    [picker release];
}
</code></pre>

<p>What am I missing?</p>",,0,2,,2009. 8. 19 오후 4:32:27,1,2014. 7. 2 오전 9:41:31,2014. 7. 2 오전 9:41:31,,671422,,63761,,1,1,iphone|cocoa-touch|addressbook,850
1301486,Is there a problem with a4j:commandButtons that get 'reRendered'?,"<p>The code below has been simplified to the simplest possible thing that is failing. Basically when someone requests to confirm an action, I am forcing them to login, then allowing them to confirm the action. This is all done with ajax. The first form submission happens correctly but the second one fails to run the desired ActionListener. The second form is posting to the server though. </p>

<pre><code>&lt;h:panelGroup id=""confirmPanelWrapper""&gt;
    &lt;h:panelGroup id=""loginPanelInner"" rendered=""#{(!login.authenticated)}""&gt;
        &lt;a4j:form id=""loginForm""&gt;
            &lt;h:outputText value=""Enter your proctor login.""/&gt;&lt;br/&gt;
            &lt;br/&gt;
            &lt;h:outputText value=""User Name *""/&gt;&lt;br/&gt;
            &lt;h:inputText size=""30"" id=""username"" value=""#{login.username}""/&gt;&lt;br/&gt;
            &lt;br/&gt;
            &lt;h:outputText value=""Password *""/&gt;&lt;br/&gt;
            &lt;h:inputSecret size=""30"" id=""password"" value=""#{login.password}""/&gt;&lt;br/&gt;
            &lt;br/&gt;
            &lt;a4j:commandButton value=""Submit"" action=""#{login.authenticateProctor}"" reRender=""confirmPanelWrapper""/&gt;
        &lt;/a4j:form&gt;
    &lt;/h:panelGroup&gt;
    &lt;h:panelGroup id=""confirmPanel"" rendered=""#{(login.authenticated)}""&gt;
        &lt;a4j:form id=""confirmForm""&gt;
            &lt;a4j:commandButton
                       value=""Yes""
                       id=""confirmTest""
                       actionListener=""#{beanName.confirmTestAssociation}""
                       reRender=""confirmPanelWrapper""
                       style=""padding-right:10px;""/&gt;
            &lt;a4j:commandButton
                       value=""No""
                       id=""denyTest""
                       reRender=""confirmPanelWrapper""
                       actionListener=""#{beanName.selectionNotConfirmed}""/&gt;
        &lt;/a4j:form&gt;
    &lt;/h:panelGroup&gt;
  &lt;/h:panelGroup&gt;
</code></pre>",,0,4,,2009. 8. 19 오후 5:37:31,,2009. 8. 19 오후 6:43:21,2009. 8. 19 오후 6:43:21,,1486,,1486,,1,1,java|jsf|richfaces|ajax4jsf,1887
1303237,C# OpenSource POP3 class with SSL support?,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/44383/reading-email-using-pop3-in-c"">Reading Email using Pop3 in C#</a>  </p>
</blockquote>

<p>Can anyone recommend a good POP3 library for C#?  I'm surprised there isn't one in the .NET framework simliar to SMTPClient.</p>

<p>SSL support would be nice so that it could be used w/ Gmail.</p>",,0,3,,2009. 8. 19 오후 11:49:52,,2009. 8. 20 오전 12:13:44,2017. 5. 23 오전 10:09:41,,-1,,140811,,1,1,c#|pop3,2609
1304837,How to get rid of 'System.Web.DynamicData.DynamicValidator' is not defined error during web application conversion,"<p>I am trying to convert a web project to Web Application. After conversion I am getting 'System.Web.DynamicData.DynamicValidator' is not defined error. Any idea how to solve this.</p>

<p>Three references needed for dynamic data are in the bin but still giving this error on designer files.</p>",,0,1,,2009. 8. 20 오전 8:41:55,,2009. 8. 20 오전 8:41:55,,,,,309834,,1,1,dynamic-data,308
1305589,How to convert random XML into RSS with linq,"<p>I have this XML data dump </p>

<pre><code>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
  &lt;File&gt;
    &lt;Row&gt;
        &lt;Column Name=""Job Code""&gt;&lt;/Column&gt;
        &lt;Column Name=""# of Positions""&gt;&lt;/Column&gt;
        &lt;Column Name=""Justification (Text Only)""/&gt;
        &lt;Column Name=""Reason""&gt;&lt;/Column&gt;
        &lt;Column Name=""Job Title""&gt;&lt;/Column&gt;
        &lt;Column Name=""Purpose (Text Only)""&gt;&lt;/Column&gt;
        &lt;Column Name=""Requirement (Text Only)""&gt;&lt;/Column&gt;
        &lt;Column Name=""Responsibities (Text Only)""&gt;&lt;/Column&gt;
    &lt;/Row&gt;
  &lt;/file&gt;
&lt;/xml&gt;
</code></pre>

<p>As you can see the name attribute has the column type and this is about as much use as hole in the head. What I wish to do is convert this into RSS using Linq but I am struggling to work out how to create a data object from this XML </p>

<p>I have worked out how to walk through the columns with select case block. But I would like to LINQ to get an object that I could then pass into the RSS generation function</p>",,0,4,,2009. 8. 20 오전 11:40:48,,2009. 8. 20 오전 11:40:48,,,,,3582,,1,1,.net-3.5|rss|linq-to-xml,480
1307170,"InfoPath 2007 Dataconnection not executing (works in C#, not VB.NET)","<p>Greetings,</p>

<p>I have an InfoPath 2007 form, for which the programming for parts of the form (mostly changed events) were done in C#.  I am trying to convert these to VB, but, I am having an issue with DataConnection.Execute()</p>

<p>The original C# code seen below:</p>

<pre><code>XPathNavigator main = MainDataSource.CreateNavigator();
XPathNavigator mainStart = main.SelectSingleNode(""*xPath*"", NamespaceManager);
string strWO = mainStart.Value.ToString();

DataSource ds = DataSources[""Discrepancies""];
XPathNavigator xnds = ds.CreateNavigator();
xnds.SelectSingleNode(""*xPath*"", NamespaceManager).SetValue(strWO);

DataConnection dc = ds.QueryConnection;
dc.Execute();

XPathNavigator nvgFaults = DataSources[""Discrepancies""].CreateNavigator();
XPathNodeIterator faultNodes = nvgFaults.Select(""*xpath*"", NamespaceManager);

while (faultNodes.MoveNext())
      {
      string nodeSequence = faultNodes.Current.SelectSingleNode(""ACTION_SEQUENCE"", NamespaceManager).Value;
      string nodeFault = faultNodes.Current.SelectSingleNode(""FAULT_NOTES"", NamespaceManager).Value;
      string nodeAction = faultNodes.Current.SelectSingleNode(""ACTION_NOTES"", NamespaceManager).Value;

      writer.WriteStartElement(""group4"", myNameSpace);
      writer.WriteElementString(""txtSequence"", myNameSpace, nodeSequence);
      writer.WriteElementString(""txtFault"", myNameSpace, nodeFault);
      writer.WriteElementString(""txtAction"", myNameSpace, nodeAction);
      writer.WriteEndElement();
      }
</code></pre>

<p>Executes properly, filling my form as expected, but, the VB code, shown below, does not:</p>

<pre><code>Dim main As XPathNavigator = MainDataSource.CreateNavigator()
Dim mainStart As XPathNavigator = main.SelectSingleNode(""*xPath*"", NamespaceManager)
Dim strWO As String = mainStart.Value.ToString

Dim dsresult As DataSource = DataSources(""Discrepancies"")
Dim xNav As XPathNavigator = dsresult.CreateNavigator()
xNav.SelectSingleNode(""*xPath*"", NamespaceManager).SetValue(strWO)

Dim dataConn As DataConnection = dsresult.QueryConnection()
dataConn.Execute()

Dim navFaults As XPathNavigator = DataSources(""Discrepancies"").CreateNavigator()
Dim faultNodes As XPathNodeIterator = navFaults.Select(""*xPath*"", NamespaceManager)

Dim myNameSpace As String = NamespaceManager.LookupNamespace(""my"")

While faultNodes.MoveNext()
       Dim nodeSequence As String = faultNodes.Current.SelectSingleNode(""ACTION_SEQUENCE"", NamespaceManager).Value
       Dim nodeFault As String = faultNodes.Current.SelectSingleNode(""FAULT_NOTES"", NamespaceManager).Value
       Dim nodeAction As String = faultNodes.Current.SelectSingleNode(""ACTION_NOTES"", NamespaceManager).Value

       Using writer As XmlWriter = MainDataSource.CreateNavigator(). _
       SelectSingleNode(""/my:myFields/my:group1"", NamespaceManager).AppendChild()

              writer.WriteStartElement(""group2"", myNameSpace)
              writer.WriteElementString(""txtSequence"", myNameSpace, nodeSequence)
              writer.WriteElementString(""txtFault"", myNameSpace, nodeFault)
              writer.WriteElementString(""txtAction"", myNameSpace, nodeAction)
              writer.WriteEndElement()
              writer.Close()
        End Using
End While
</code></pre>

<p>I have run several tests (not illustrated in the examples) to prove that I am, in fact, getting the proper variables, such as 'strWO'.  This variable is then passed to the DataSource ""Discrepancies"", which is a stored procedure.</p>

<p>If I invoke the SP Discrepancies through my WebMethod (also converted to VB), it does in fact, return the information it should.  That is all well and good.  I get the information that I expect.</p>

<p>But, the VB version, does not execute the query.  Doing a simple test on node counts, I get '0.'  Whereas the particular item I am testing, should return a node count in the low 40's.  There is data to be had, yet, I cannot get the query to execute.  And it's driving me mad.</p>

<p>Some of the variable names are different from c# to vb, as well as some infoPath xPaths, which I have simplified down to just <em>xpath</em> for readability.  Some of those xPaths get pretty long. But, I am positive that any variable name changes are consistent.</p>

<p>Any help is appreciated.</p>

<p>Thanks.</p>",,0,2,,2009. 8. 20 오후 3:59:08,,2009. 8. 20 오후 4:00:34,2009. 8. 20 오후 4:00:34,,21234,,70435,,1,1,.net|infopath,1535
1309987,Longtail JW Player not starting properly,"<p>I'm trying to get the Longtail JW Player working (for playing .flv files on a website).</p>

<p><strong>PROBLEM:</strong> <em>when i press play the audio starts but the video does not</em>. if i press it again then the video comes in... but that's no good. </p>

<p><strong>CODE:</strong> </p>

<pre><code>&lt;!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01 Transitional//EN""&gt;
&lt;html xmlns=""http://www.w3.org/1999/xhtml""&gt;
&lt;head&gt;

    &lt;title&gt;JW Player for Flash&lt;/title&gt;

&lt;/head&gt;
&lt;body&gt;

    &lt;script type=""text/javascript"" src=""swfobject.js""&gt;&lt;/script&gt;
    &lt;script type=""text/javascript""&gt;
        swfobject.registerObject(""player"",""9.0.98"",""expressInstall.swf"");
    &lt;/script&gt;

    &lt;object id=""player"" classid=""clsid:D27CDB6E-AE6D-11cf-96B8-444553540000"" name=""player"" width=""468"" height=""262""&gt;
        &lt;param name=""movie"" value=""player-licensed.swf"" /&gt;
        &lt;param name=""allowfullscreen"" value=""true"" /&gt;
        &lt;param name=""allowscriptaccess"" value=""always"" /&gt;
        &lt;param name=""flashvars"" value=""file=Bioshphere-Museum-of-Water.flv&amp;image=preview.jpg"" /&gt;
        &lt;object type=""application/x-shockwave-flash"" data=""player-licensed.swf"" width=""468"" height=""262""&gt;
            &lt;param name=""movie"" value=""player-licensed.swf"" /&gt;
            &lt;param name=""allowfullscreen"" value=""true"" /&gt;
            &lt;param name=""allowscriptaccess"" value=""always"" /&gt;
            &lt;param name=""flashvars"" value=""file=video.flv&amp;image=preview.jpg"" /&gt;
            &lt;p&gt;&lt;a href=""http://get.adobe.com/flashplayer""&gt;Get Flash&lt;/a&gt; to watch this video.&lt;/p&gt;
        &lt;/object&gt;
    &lt;/object&gt;

&lt;/body&gt;
&lt;/html&gt;
</code></pre>

<p><strong>LIVE EXAMPLE</strong>: <a href=""http://solomongiles.com/mediamar/readme.html"" rel=""nofollow noreferrer"">http://solomongiles.com/mediamar/readme.html</a></p>

<p>It's been happening to me every time and every way I try to install this bloody player, but when it works it seems to be best thing going. any ideas?</p>

<p>Jon</p>",,0,6,,2009. 8. 21 오전 3:39:31,,2013. 11. 14 오후 8:27:46,2009. 8. 21 오후 12:04:55,,56338,jon,,,1,1,jwplayer,1126
1310523,"Hibernate, get datas from both tables in a join statement","<p>I want to use below code and want to get data from both tables, but how? There aren't any association in my hibernate mapping files. </p>

<pre><code>SQLQuery query = session.createSQLQuery(""SELECT cat.* from cat inner join owner on cat.owner_id = owner.id where owner.name=:username"");
query.addEntity(Cat.class);
query.setInteger(""username"",'Duke');
List = query.list();
</code></pre>",,0,3,,2009. 8. 21 오전 7:39:00,,2020. 4. 28 오전 9:50:47,2020. 4. 28 오전 9:50:47,,4478047,Duygu,,,1,1,hibernate|join|statements,817
1310810,Other mouse buttons and ActiveX,"<p>I'm trying to pick up the forward and back buttons being pressed in an <strong>ActiveX</strong> control (ie) but I'm having no luck finding what value they are.</p>
<p>Is <strong>TranslateAccelerator</strong> the correct place to pick this up? And what are the defines that represent the extra mouse buttons?</p>",,0,2,,2009. 8. 21 오전 8:54:19,,2022. 1. 22 오전 11:58:04,2022. 1. 22 오전 11:58:04,,13407802,,23339,,1,1,c++|winapi|visual-studio-2008|activex,114
1311101,Column Property AutoMapping,"<p>There is o possibility to create a convention for Column naming:</p>

<p>I have this piece of code:</p>

<pre><code>public AutoPersistenceModel Generate()
{
    var result = AutoPersistenceModel.MapEntitiesFromAssemblyOf&lt;User&gt;()
        .Where(GetAutoMappingFilter)
        .WithConvention(GetConventions);

    return result;
}

private bool GetAutoMappingFilter(Type t)
{
    return
        t.GetInterfaces().Any(
            x =&gt; x.IsGenericType &amp;&amp; (x.GetGenericTypeDefinition() == typeof(IEntityWithTypedId&lt;&gt;)));
}


private static void GetConventions(Conventions conventions)
{
    conventions.GetPrimaryKeyNameFromType = type =&gt; type.Name.ToLower() + ""_id"";
    conventions.FindIdentity = type =&gt; type.Name.ToLower() == ""id"";
    conventions.GetTableName = type =&gt;
        {
            if (!type.Name.Contains(""Lookup""))
            {
                return Inflector.Net.Inflector.Pluralize(type.Name).ToLower();
            }
            return Inflector.Net.Inflector.Underscore(type.Name)
                .Replace(""lookup"", ""lu"").ToLower();
        };
    conventions.IsBaseType = DontMapAsJoinedSubclassTypesInheritedFrom;
    conventions.GetForeignKeyNameOfParent = type =&gt; Inflector.Net.Inflector.Underscore(type.Name) + ""_id"";
    conventions.GetForeignKeyName = type =&gt; Inflector.Net.Inflector.Underscore(type.Name) + ""_id"";
    conventions.OneToManyConvention = m =&gt; m.Cascade.All();

}


private static bool DontMapAsJoinedSubclassTypesInheritedFrom(Type arg)
{
    var derivesFromEntity = arg == typeof(Entity);
    var derivesFromEntityWithTypedId = arg.IsGenericType &amp;&amp;
        (arg.GetGenericTypeDefinition() == typeof(EntityWithTypedId&lt;&gt;));
    return derivesFromEntity || derivesFromEntityWithTypedId;
}
</code></pre>

<p>and an Entity class</p>

<pre><code>public class Organisation : EntityWithTypedId&lt;int&gt;
{
    public virtual Organisation Parent { get; set; }
    public virtual LookOrganisationType OrganisationType { get; set; }
    [DomainSignature]
    public virtual string OrganisationName { get; set; }
    public virtual string Address1 { get; set; }
    public virtual string Address2 { get; set; }
    public virtual string City { get; set; }
    public virtual string Postcode { get; set; }
    public virtual LookupCountry Country { get; set; }
    public virtual string TelNo { get; set; }
    public virtual string FaxNo { get; set; }
    public virtual string Email { get; set; }
    public virtual User Contact { get; set; }
    public virtual DateTime? DateCreated { get; set; }
    public virtual DateTime? DateAmended { get; set; }
    public virtual bool Active { get; set; }
}
</code></pre>

<p>Finally I want to have a column for, let's say TelNo like tel_no.
So the Convention is if Property contains capital letter in the middle ti should be underscored. Inflector.Net.Inflector.Underscore works fine. But I do not know how to write the convention. </p>

<p>Somethig like: </p>

<pre><code>(conventions.GetPropertyName = type =&gt; Inflector.Net.Inflector.Underscore(type.ColumnName))
</code></pre>

<p>Thanks</p>",,0,0,,2009. 8. 21 오전 10:11:18,,2012. 7. 26 오후 6:30:39,2012. 7. 26 오후 6:30:39,,180664,,106951,,1,1,fluent-nhibernate|nhibernate-mapping|automapping,397
1311445,Using Multiview inside UpdatePanel (doesn't update the view!),"<p>I have a simple test app to test if its possible to change the active view in a Multiview control in an Ajax manner. I've used UpdatePanel for that. The request is made in an Ajax maner. The active view is changed in code, but I don't see the result in the client browser!
It never changes the activeview.</p>

<p>heres the example code:</p>

<pre><code>    &lt;%@ Page Language=""C#"" AutoEventWireup=""true"" CodeFile=""tabsTest2.aspx.cs"" Inherits=""tabsTest2"" %&gt;

&lt;!DOCTYPE html PUBLIC ""-//W3C//DTD XHTML 1.0 Transitional//EN"" ""http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd""&gt;

&lt;html xmlns=""http://www.w3.org/1999/xhtml""&gt;
&lt;head runat=""server""&gt;
    &lt;title&gt;Untitled Page&lt;/title&gt;
&lt;/head&gt;
&lt;body&gt;
    &lt;form id=""form1"" runat=""server""&gt;
    &lt;div&gt;

        &lt;asp:ScriptManager ID=""ScriptManager1"" runat=""server""&gt;
        &lt;/asp:ScriptManager&gt;

    &lt;/div&gt;
    &lt;asp:UpdatePanel ID=""UpdatePanel1"" runat=""server""&gt;
    &lt;ContentTemplate&gt;
     &lt;asp:DropDownList ID=""DropDownList1"" runat=""server"" AutoPostBack=""True"" 
            onselectedindexchanged=""DropDownList1_SelectedIndexChanged""&gt;
          &lt;asp:ListItem Value=""0""&gt;View 1&lt;/asp:ListItem&gt;
                &lt;asp:ListItem Value=""1""&gt;View 2&lt;/asp:ListItem&gt;

    &lt;/asp:DropDownList&gt;
    &lt;asp:MultiView ID=""MultiView1"" runat=""server""&gt;
        &lt;asp:View ID=""View1"" runat=""server""&gt;
            &lt;asp:Button ID=""Button1"" runat=""server"" Text=""Button"" /&gt;
            view1
        &lt;/asp:View&gt;&lt;asp:View ID=""View2"" runat=""server""&gt;
            view2
    &lt;/asp:View&gt;
    &lt;/asp:MultiView&gt;
    &lt;/ContentTemplate&gt;
    &lt;Triggers&gt;
    &lt;asp:AsyncPostBackTrigger ControlID=""DropDownList1"" /&gt;
    &lt;/Triggers&gt;
    &lt;/asp:UpdatePanel&gt;


    &lt;/form&gt;
&lt;/body&gt;
&lt;/html&gt;




public partial class tabsTest2 : System.Web.UI.Page
 {
     protected void Page_Load(object sender, EventArgs e)
     {

      }
    protected void DropDownList1_SelectedIndexChanged(object
sender, EventArgs e)
     {

          MultiView1.ActiveViewIndex = Convert.ToInt16(DropDownList1.SelectedValue);
        }
   }
</code></pre>",,0,2,,2009. 8. 21 오전 11:35:05,,2016. 9. 28 오전 10:11:09,2016. 9. 28 오전 10:11:09,,3690846,,37398,,1,1,asp.net-ajax,7936
1313921,Blackberry debugging with Intellij IDEA 8.0?,"<p>I have built a Blackberry project using bb-ant-tools working just fine. However, I cannot attach to the simulator. It says it is connected, but the simulator keeps saying ""Debugger Attaching"" and never finishes. Has anyone gotten this to work?</p>",,0,5,,2009. 8. 21 오후 7:50:32,1,2020. 4. 28 오전 9:33:27,2020. 4. 28 오전 9:33:27,,2125010,Daniel,,,1,1,debugging|blackberry|intellij-idea,575
1314778,how can we rotate the texture drawn for a image in the open gl project using objective c?,"<p>I am drawing the image on an opengl view using </p>

<pre><code>[Texture2D_plane drawAtPoint:CGPointMake(_position.x,_position.y)];
</code></pre>

<p>But after a certain point, I want to make the rotation of the texture.<br>
What function I have to use for it?</p>

<p>From somewhere I use:</p>

<pre><code>glRotatef(90,_position.x,_position.y,0);
</code></pre>

<p>But I don't know how to use it, I just want to make rotation of my texture image of at 90degree.<br>
Is this function helpful or I have to use another way to rotate it.</p>

<p>Any code or link?</p>

<p>Here it is my draw at point method implementation</p>

<pre><code>- (void) drawAtPoint:(CGPoint)point 
{
GLfloat     coordinates[] = { 0,    _maxT,
    _maxS,  _maxT,
    0,      0,
_maxS,  0 };
GLfloat     width = (GLfloat)_width * _maxS,
height = (GLfloat)_height * _maxT;
GLfloat     vertices[] = {  -width / 2 + point.x,   -height / 2 + point.y,  0.0,
    width / 2 + point.x,    -height / 2 + point.y,  0.0,
    -width / 2 + point.x,   height / 2 + point.y,   0.0,
width / 2 + point.x,    height / 2 + point.y,   0.0 };

glBindTexture(GL_TEXTURE_2D, _name);
glVertexPointer(3, GL_FLOAT, 0, vertices);
glTexCoordPointer(2, GL_FLOAT, 0, coordinates);
glDrawArrays(GL_TRIANGLE_STRIP, 0, 4);
}
</code></pre>

<p>This is the implementation of the draw at point </p>",,0,4,,2009. 8. 22 오전 12:41:31,,2014. 4. 15 오후 8:58:00,2014. 4. 15 오후 8:58:00,Balraj,44729,Balraj,,,1,1,iphone|opengl-es,260
1315065,Is there a way to generate(emit) code at runtime in medium trust?,"<p>I would like to know if there is something similar to CSharpCodeProvider, but it should work in ASP.NET Medium Trust, anyone knows a good one?</p>

<p><hr />
<strong>[EDIT 08-25-2009]</strong></p>

<p><strong>Why I want to do that?</strong></p>

<p>I was writing a simple tutorial about Link to Objects and I would like users could write some simple querys on a textbox, post it to server to see the results, something like ""linqpad"" does today. Is there a way to do that? or not... I will  have to live with that?</p>",,0,2,,2009. 8. 22 오전 3:44:23,,2009. 8. 25 오후 8:19:08,2009. 8. 25 오후 8:19:08,,136258,,136258,,1,1,.net|asp.net|reflection|.net-3.5|medium-trust,128
1316246,Mixing XAML and code to add controls (WPF),"<p>I have a XAML file where I have defined the UI elements.
In my code-behind for the window, I add some UI elements into one of the controls I have in the XAML file, and when I run it, it does not show up my control that I have added using the C# code.</p>

<p>For checking purposes, I tried to remove all controls I had set up via the XAML, in my C# code - to see if the code has any effect at all.</p>

<p>When I run the code, the c# code bits go through removing the controls from the control I have set up in the XAML, but the window still continues to display the controls I had set up in the XAML.</p>

<p>What is going on that I don't understand?
Is there no way to add to controls collection of controls I have set up using XAML, from C# code?
I don't even seem to be able to simply remove the controls from my code, that I had set up in XAML.</p>

<p>Is there any API call I am missing that I should call when I do something to the controls setup using XAML, like Refresh() etc that we do in WinForms?</p>

<p>I have tried doing UpdateLayout on the control (on which I am trying to add new controls, remove from etc.), but does not seem to help.</p>

<p>Any ideas?</p>",,0,3,,2009. 8. 22 오후 3:46:00,,2020. 4. 28 오전 9:27:59,2020. 4. 28 오전 9:27:59,,2125010,SL3NewUser,,,1,1,wpf|xaml,665
1316718,Resizing Mfc dialog with embeded QWinWidget,"<p>I asked my question on qt centre forum, but no answer yet.<br />
Hope someone will know something about this. </p>

<p>I have an Mfc dialog with QWinWidget inside it. 
When I resize my dialog I want my QWinWidget to automatically
be resized and repositioned as well. This is the code that creates the QWinWidget inside the mfc dialog:</p>

<pre><code>int MyCDialog::OnCreate(LPCREATESTRUCT lpCreateStruct)
{
   if (CDialog::OnCreate( lpCreateStruct ) == -1 )
            return -1;
    win=new QWinWidget( this-&gt;m_hWnd );
        MyFrame * dialog=new MyFrame(win);   
    win-&gt;move(0,0);     
    win-&gt;show(); 
    return 0;
}
</code></pre>

<p>MyFrame is derived from QFrame object. The QFrame object is made
with Qt designer. QFrame has assigned layout, which supposes to do geometrical management of QFrame child widgets. </p>

<p>Here is the code that executes when I drag the resizing border of my dialog:</p>

<pre><code>void MyCDailog::OnSize(UINT nType,int cx,int cy)
{
   QObjectList list=win-&gt;children();
   QFrame* p=(QFrame*) list.at(0);
   p-&gt;resize(QSize(cx,cy));
}
</code></pre>

<p>When the dialog is resized I am calling the resize method of my frame object from OnSize, and I was expecting that after I do resize to the frame, the frame should resize and reposition its child widgets according to their size hint and size polices. But this is not happening, at least not as it should. What I am doing wrong?</p>",,0,3,,2009. 8. 22 오후 6:50:35,,2020. 4. 28 오전 9:26:46,2020. 4. 28 오전 9:26:46,,2125010,,152508,,1,1,qt|qt-mfc-migration,1151
1317164,Precalculate ASP.NET Embedded WebRessource Url,"<p>I have the following Problem.<br />
In an <code>Assembly</code>, there are Resources which are exported via ""WebRessource"" Attribute</p>

<p>Ok. I know that the through the Method <code>GetWebRessourceUrl</code>, I can find out the Ressource Url but this happens basically at Runtime.</p>

<p>I need this Resource Url at Compiletime.</p>

<p>Why?</p>

<p>Because I have a Javascript which calls some of the the WebRessource Urls.
The Tricky Part is, this Javascript is also in a assembly embedded (The same Assembly as the other Resources) and is Generated and embedded at compile Time with the other Ressources.</p>

<p>I am grateful for every help.</p>",,0,2,,2009. 8. 22 오후 10:05:34,,2014. 10. 13 오후 12:10:52,2014. 10. 13 오후 12:10:52,,785593,,41674,,1,1,asp.net|url|webresource.axd,74
1317998,Ajaxful-rating: multiple ratings on the same page,"<p>I'm using Ajaxful-rating (<a href=""http://github.com/edgarjs/ajaxful-rating/tree/master"" rel=""nofollow noreferrer"">ajaxful-rating on github</a>) and come across an issue.</p>

<p>I display a list of items and want to rate/display the rate of each item.
The problem is that the link_to_remote all point to the same item_id.
I've looked at the source, but (being new to Ruby / RoR), I find it hard to identify the source of the problem.</p>

<p>Has anyone encountered the same issue? Is it an issue with the gem or should I rather find the solution in <em>my</em> code?</p>

<pre><code>&lt;% @bookmark.each do |link| %&gt;
&lt;li&gt;
&lt;%= link_to link.title, bookmark_path(link), :target =&gt; ""_blank"" %&gt;              
&lt;%if current_user.id == link.user_id%&gt;
&lt;%= link_to image_tag(""pencil.png""), edit_pointer_path(link)%&gt;
&lt;%else%&gt;
(shared by &lt;%=link.user.login%&gt;)
&lt;%end%&gt;
&lt;br/&gt;
(viewed &lt;%=pluralize(link.visits,'time')%&gt;)
&lt;%= ratings_for link, :small_stars =&gt; true%&gt;
&lt;/li&gt;
&lt;% end %&gt;
</code></pre>",,0,1,,2009. 8. 23 오전 7:33:13,,2020. 4. 28 오전 9:23:00,2020. 4. 28 오전 9:23:00,,2125010,,145212,,1,1,ruby-on-rails,431
1320010,Table view can be reordered on simulator but not device (OS 3.0),"<p>I am attempting to create a table view whose cells can be reordered (using the tableView:<br />
<code>moveRowAtIndexPath:toIndexPath</code> table view data source delegate method). </p>

<p>What I have written works fine in the simulator (in OS 3.0) 
but not on the device (iPod touch with OS 3.0).  </p>

<p>The drag controls are visible on both the simulator and device, 
and the above-mentioned method fires on both the simulator and device. </p>

<p>Using <code>NSLog</code>, I can see that, on the iPod, the to row and from row are always the same.  </p>

<p>It seems that I can ""select"" the row by touching the drag control, but the control is released as soon as I begin to ""drag"" up or down. <br />
Any one have any ideas on why this would be? </p>

<pre><code>-(void)tableView:(UITableView *)theTableView moveRowAtIndexPath:(NSIndexPath *)fromPath toIndexPath:(NSIndexPath *)toPath
{   
    NSLog(@""into move method... from:%d  to:%d"", [fromPath row], [toPath row]);
    // Make adjustments to the favoritesArray.
    NSMutableDictionary *temp = [[favoritesManager favoritesArray] objectAtIndex:[fromPath row]];
    [temp retain];
    [[favoritesManager favoritesArray] removeObjectAtIndex:[fromPath row]];
    [[favoritesManager favoritesArray] insertObject:temp atIndex:[toPath row]];
    [temp release];
}
</code></pre>",,0,3,,2009. 8. 24 오전 12:47:33,,2014. 10. 13 오후 12:10:36,2014. 10. 13 오후 12:10:36,,785593,,149342,,1,1,iphone|ios-simulator,175
1323073,Property setter not called for databound property,"<p>I got a Combobox bound to a custom object. Most of the time the following code does not set the custom object (but from times to times it does). Do you have any clue on the issue?</p>

<pre><code>// In the main form
_person = new Person();
_citySelector.DataBindings.Add(""SelectedCity"", _person, ""Adress.City""); //Adress is an object, city too

// A property of _citySelector (city selector derives from UserControl and implements INotifyPropertyChanged )

public City SelectedCity 
{
  get { return ultraComboCities.SelectedRow.ListObject as City;}
  set
  {
    // Horrible but there is no selector.SelectedValue = 
    foreach (UltraGridRow row in ultraComboCities.Rows)
    {
       if(row.ListObject as City == value)
       {
          ultraComboTiers.SelectedRow = row;
          RaisePropertyChanged(""SelectedCity"");
          return;
       }
     }
   }
}
</code></pre>

<p>// I call the following code on my city select object 
// (1)
SelectedTier = City.Get(""London""); //ultraComboCities was first populated with cities object including London</p>

<p>After the call of (1), <code>_person.Adress.City</code> is (most of the time) not refreshed.</p>",,0,2,,2009. 8. 24 오후 3:32:11,,2020. 4. 28 오전 9:21:17,2020. 4. 28 오전 9:21:17,,2125010,,111992,,1,1,c#|data-binding,180
